gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4011546861	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145326554	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.129302	77.193145	31208.0						2022-12-09T10:51	9	12	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	145326554		Uday Agashe	2022-12-29T10:02:32	CC_BY_NC_4_0	Uday Agashe	Uday Agashe			2025-10-20T21:08:23.757Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006580136	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144643637	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.085936	77.187069	31208.0						2022-11-28T12:22:02	28	11	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	144643637		Ramaa Shenoy	2022-12-19T02:49:21	CC_BY_NC_4_0	Ramaa Shenoy	Ramaa Shenoy			2025-10-20T22:06:58.094Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3988477056	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143568316	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.961933	76.995242	31218.0						2022-12-02T10:10:21	2	12	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	143568316		Craig Robson	2022-12-03T15:36:57	CC_BY_NC_4_0	Craig Robson	Craig Robson			2025-10-20T22:06:51.009Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966519647	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141346971	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.087566	77.138766	31208.0						2022-10-24T10:04	24	10	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	141346971		Subhadra Devi	2022-11-07T05:40:11	CC_BY_4_0	Subhadra Devi	Subhadra Devi			2025-10-20T19:57:43.474Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966356762	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141593294	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.541127	77.324984	31279.0						2022-11-02T13:19	2	11	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	141593294		Herman Ramesh	2022-11-10T06:45:53	CC0_1_0	Herman Ramesh	Herman Ramesh			2025-10-20T22:06:31.725Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3963689292	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141368570	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.558446	77.323893	31279.0						2022-11-02T13:00:09	2	11	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	141368570		Manav	2022-11-07T13:34:28	CC_BY_NC_4_0	Manav	Manav			2025-10-20T21:07:10.848Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947266043	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/139339174	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.580576	76.894761	31189.0						2022-10-19T13:52:31	19	10	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	139339174		Jayant M Deshpande	2022-10-19T15:57:17	CC_BY_NC_4_0	Jayant M Deshpande	Jayant M Deshpande			2025-10-20T21:06:36.065Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903439244	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132919907	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.507538	76.813175	31189.0						2022-08-28T16:18:10	28	8	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	132919907		P Jeganathan	2022-08-30T06:52:22	CC_BY_4_0	P Jeganathan	P Jeganathan			2025-10-20T21:05:02.461Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903302179	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131938938	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.036256	77.148319	31208.0						2018-09-02T15:09	2	9	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	131938938		Morten Ross	2022-08-22T21:47:24	CC_BY_NC_4_0	Morten Ross	Morten Ross			2025-10-20T21:04:50.034Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903212065	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/133835214	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.098733	77.084677	31208.0						2012-11-24T08:34:24	24	11	2012	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	133835214		abcdefgewing	2022-09-05T22:16:25	CC_BY_NC_4_0	abcdefgewing	abcdefgewing			2025-10-20T21:05:15.310Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903167523	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/133881369	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.511598	76.932604	31189.0						2022-09-06T08:57:11	6	9	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	133881369		T R Shankar Raman	2022-09-06T05:57:13	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T21:05:15.255Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902953278	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131938933	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.051187	77.00023	31208.0						2018-09-02T13:54	2	9	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	131938933		Morten Ross	2022-08-22T21:47:22	CC_BY_NC_4_0	Morten Ross	Morten Ross			2025-10-20T21:04:50.703Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902800194	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131938939	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.02489	77.103794	31208.0						2018-09-02T15:09	2	9	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	131938939		Morten Ross	2022-08-22T21:47:24	CC_BY_NC_4_0	Morten Ross	Morten Ross			2025-10-20T21:04:49.307Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902781514	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131938934	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.046751	77.096104	31208.0						2018-09-02T13:55	2	9	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	131938934		Morten Ross	2022-08-22T21:47:22	CC_BY_NC_4_0	Morten Ross	Morten Ross			2025-10-20T21:04:49.431Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902710175	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131938937	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.028829	77.195268	31208.0						2018-09-02T15:08	2	9	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	131938937		Morten Ross	2022-08-22T21:47:23	CC_BY_NC_4_0	Morten Ross	Morten Ross			2025-10-20T21:04:48.963Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902708936	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131938936	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.168862	77.170759	31208.0						2018-09-02T15:05	2	9	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	131938936		Morten Ross	2022-08-22T21:47:23	CC_BY_NC_4_0	Morten Ross	Morten Ross			2025-10-20T21:04:49.227Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902679166	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132585229	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.367001	76.908694	31199.0						2022-08-28T16:18:18	28	8	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	132585229		Ganeshwar S V	2022-08-28T14:27:48	CC_BY_NC_4_0	Ganeshwar S V	Ganeshwar S V			2025-10-20T21:04:54.477Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902534452	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131938941	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.040642	77.059384	31208.0						2018-09-02T15:20	2	9	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	131938941		Morten Ross	2022-08-22T21:47:25	CC_BY_NC_4_0	Morten Ross	Morten Ross			2025-10-20T21:25:21.324Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3889142214	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129634282	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.416362	76.956681	31189.0						2022-08-05T16:22:13	5	8	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	129634282		T R Shankar Raman	2022-08-06T04:35:38	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T21:04:18.902Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3889026470	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127055930	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.54553	76.915289	31189.0						2022-06-24T15:33:38	24	6	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	127055930		Srinivasan Kasinathan	2022-07-20T05:38:59	CC_BY_4_0	Srinivasan Kasinathan	Srinivasan Kasinathan			2025-10-20T21:03:43.669Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3881364574	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128098198	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.544235	76.815779	31189.0						2022-07-27T09:11:53	27	7	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	128098198		T R Shankar Raman	2022-07-27T04:00:32	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T22:04:32.309Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3873775777	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126919783	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.014176	77.04591	31208.0						2022-07-01T14:21	1	7	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	126919783		tandala	2022-07-20T13:59:04	CC_BY_4_0	Manoj Karingamadathil	Manoj Karingamadathil			2025-10-20T21:03:41.481Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3873729402	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/126919776	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.154293	77.178949	31208.0						2022-07-01T14:16	1	7	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	126919776		Manoj Karingamadathil	2022-07-19T05:26:29	CC_BY_4_0	Manoj Karingamadathil	Manoj Karingamadathil			2025-10-20T21:03:40.583Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860781082	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122269737	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.52472	76.916784	31189.0						2007-01-18T18:12	18	1	2007	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	122269737		T R Shankar Raman	2022-06-18T06:37:24	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T21:02:45.751Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860647676	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124070337	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.173637	77.176782	31208.0						2022-05-25T10:35:02	25	5	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	124070337		P Jeganathan	2022-06-30T05:24:39	CC_BY_4_0	P Jeganathan	P Jeganathan			2025-10-20T22:03:46.337Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860616693	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124070520	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.054683	77.102394	31208.0						2022-05-25T10:03:11	25	5	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	124070520		P Jeganathan	2022-06-30T05:28:18	CC_BY_4_0	P Jeganathan	P Jeganathan			2025-10-20T21:03:10.487Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859995111	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122269663	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.466435	76.913605	31189.0						2007-05-27T07:51	27	5	2007	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	122269663		T R Shankar Raman	2022-06-18T06:36:46	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T21:02:47.260Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859935177	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122269661	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.497194	76.873413	31189.0						2007-08-29T06:02	29	8	2007	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	122269661		T R Shankar Raman	2022-06-18T06:36:45	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T21:02:45.983Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859485085	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122267584	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.5024	76.920851	31189.0						2005-12-22T23:51	22	12	2005	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	122267584		T R Shankar Raman	2022-06-18T06:06:13	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T21:02:45.510Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859455398	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119020508	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.44427	76.802205	31189.0						2021-11-25T13:28	25	11	2021	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	119020508		T R Shankar Raman	2022-05-28T05:55:02	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T22:02:48.413Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859321255	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123535024	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.216644	76.961708	31199.0						2022-06-26T08:32	26	6	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	123535024		tandala	2022-06-27T18:02:05	CC_BY_NC_4_0	anilny	anilny			2025-10-20T19:50:55.184Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858895406	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123701717	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.574154	77.028243	31189.0						2022-06-27	27	6	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	123701717		Osama Ladin	2022-06-27T15:44:21	CC_BY_NC_4_0	Osama Ladin	Osama Ladin			2025-10-20T19:50:30.206Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3774762964	355ffa2e-36ce-44aa-9772-2f433169100c	http://id.zfmk.de/collection_ZFMK/224100410/1178715/357175	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius (Ogilby, 1838)		IN	V.-Indien, Nilgiri-Berge		PRESENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862	11.3851	76.7666							1920			1920	5787005	5220175	PRESERVED_SPECIMEN	ZFMK	MAM	ZFMK-MAM-1998-0286-sk				CC_BY_4_0					2025-10-07T21:43:58.592Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3764139171	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/113090189	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.029541	77.121448	31208.0						2022-04-14T11:22	14	4	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	113090189		Ekadh Ranganathan	2022-04-27T14:03:45	CC_BY_NC_4_0	Ekadh Ranganathan	Ekadh Ranganathan			2025-10-20T22:01:42.422Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3764131761	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112670814	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.504615	76.867908	31189.0						2022-04-24T11:27:20	24	4	2022	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	112670814		Nirmal Rajah	2022-04-24T14:22:12	CC_BY_NC_4_0	Nirmal Rajah	Nirmal Rajah			2025-10-20T22:01:38.885Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3712622026	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/108216057	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.520339	76.916803	31189.0						2021-11-11T10:12:54	11	11	2021	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	108216057		T R Shankar Raman	2022-03-09T02:43:41	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T19:45:52.424Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
